;id;price;area;rooms
72555;72556;1312;41;1
72556;72557;2574;78;3
72557;72558;2430;81;3
72558;72559;3564;108;4
72559;72560;2652;78;2
72560;72561;5928;228;6
72561;72562;2046;62;2
72562;72563;990;30;1
72563;72564;4536;162;6
72564;72565;1100;44;1
72565;72566;3848;148;4
72566;72567;4524;156;4
72567;72568;4030;130;5
72568;72569;2430;90;3
72569;72570;7616;238;7
72570;72571;952;28;1
72571;72572;5320;190;5
72572;72573;1972;58;2
72573;72574;2340;78;3
72574;72575;2523;87;3
72575;72576;4056;156;6
72576;72577;6336;192;6
72577;72578;4250;125;5
72578;72579;7480;220;5
72579;72580;7644;273;7
72580;72581;6076;217;7
72581;72582;2128;76;2
72582;72583;7616;238;7
72583;72584;3016;104;4
72584;72585;4420;170;5
72585;72586;2728;88;2
72586;72587;3250;130;5
72587;72588;2000;80;2
72588;72589;9933;301;7
72589;72590;4836;156;6
72590;72591;5500;220;5
72591;72592;7749;287;7
72592;72593;2880;96;3
72593;72594;930;30;1
72594;72595;5700;228;6
72595;72596;928;29;1
72596;72597;3348;124;4
72597;72598;4356;132;3
72598;72599;1160;40;1
72599;72600;3468;102;3
72600;72601;4860;180;5
72601;72602;3348;124;4
72602;72603;8232;294;7
72603;72604;1204;43;1
72604;72605;7524;228;6
72605;72606;6272;224;7
72606;72607;2838;86;2
72607;72608;2580;86;2
72608;72609;2025;75;3
72609;72610;3915;135;5
72610;72611;4125;125;5
72611;72612;2430;90;3
72612;72613;5075;203;7
72613;72614;2580;86;2
72614;72615;1850;74;2
72615;72616;4200;140;4
72616;72617;4056;156;4
72617;72618;3348;108;3
72618;72619;3840;120;4
72619;72620;7938;294;7
72620;72621;6765;205;5
72621;72622;7840;280;7
72622;72623;3348;108;4
72623;72624;7000;280;7
72624;72625;952;28;1
72625;72626;2204;76;2
72626;72627;4125;165;5
72627;72628;6534;198;6
72628;72629;3348;108;3
72629;72630;4930;145;5
72630;72631;6720;210;7
72631;72632;2880;96;3
72632;72633;7392;231;7
72633;72634;5460;210;6
72634;72635;5670;210;5
72635;72636;4800;160;5
72636;72637;3360;120;3
72637;72638;5760;192;6
72638;72639;4872;174;6
72639;72640;3354;129;3
72640;72641;5945;205;5
72641;72642;725;25;1
72642;72643;5330;205;5
72643;72644;1050;42;1
72644;72645;4712;152;4
72645;72646;700;25;1
72646;72647;5250;210;7
72647;72648;1736;56;2
72648;72649;2604;84;2
72649;72650;5278;182;7
72650;72651;3654;126;3
72651;72652;8190;273;7
72652;72653;6188;182;7
72653;72654;8323;287;7
72654;72655;7440;240;6
72655;72656;5760;180;6
72656;72657;924;28;1
72657;72658;2835;105;3
72658;72659;1120;40;1
72659;72660;8729;301;7
72660;72661;2900;116;4
72661;72662;3536;136;4
72662;72663;2775;111;3
72663;72664;1161;43;1
72664;72665;7280;280;7
72665;72666;2250;75;3
72666;72667;1404;52;2
72667;72668;3750;150;5
72668;72669;6993;259;7
72669;72670;6475;259;7
72670;72671;2992;88;2
72671;72672;6240;195;5
72672;72673;6699;231;7
72673;72674;918;27;1
72674;72675;1240;40;1
72675;72676;5100;170;5
72676;72677;5940;198;6
72677;72678;4320;160;5
72678;72679;7378;217;7
72679;72680;2912;104;4
72680;72681;4884;148;4
72681;72682;980;35;1
72682;72683;1798;58;2
72683;72684;5950;175;7
72684;72685;3968;124;4
72685;72686;8316;252;6
72686;72687;3250;125;5
72687;72688;7350;245;7
72688;72689;2240;70;2
72689;72690;7826;301;7
72690;72691;8316;308;7
72691;72692;3072;96;3
72692;72693;5220;180;5
72693;72694;2376;88;2
72694;72695;7260;220;5
72695;72696;1872;72;2
72696;72697;5550;185;5
72697;72698;1110;37;1
72698;72699;2604;84;3
72699;72700;4480;160;5
72700;72701;8364;246;6
72701;72702;3875;155;5
72702;72703;960;30;1
72703;72704;840;30;1
72704;72705;3712;116;4
72705;72706;3596;124;4
72706;72707;10234;301;7
72707;72708;6045;195;5
72708;72709;2310;70;2
72709;72710;729;27;1
72710;72711;3552;111;3
72711;72712;2052;76;2
72712;72713;4352;128;4
72713;72714;5740;205;5
72714;72715;1209;39;1
72715;72716;5632;176;4
72716;72717;1924;74;2
72717;72718;2940;105;3
72718;72719;5508;204;6
72719;72720;1568;56;2
72720;72721;2184;84;3
72721;72722;4914;189;7
72722;72723;832;26;1
72723;72724;6200;200;5
72724;72725;6600;220;5
72725;72726;7462;287;7
72726;72727;5160;172;4
72727;72728;8316;252;7
72728;72729;1612;52;2
72729;72730;3366;102;3
72730;72731;5046;174;6
72731;72732;2352;84;3
72732;72733;7524;228;6
72733;72734;7872;246;6
72734;72735;2523;87;3
72735;72736;5684;203;7
72736;72737;1008;36;1
72737;72738;2436;87;3
72738;72739;4500;180;5
72739;72740;5292;189;7
72740;72741;5278;203;7
72741;72742;1073;37;1
72742;72743;972;36;1
72743;72744;3536;104;4
72744;72745;1566;58;2
72745;72746;1056;33;1
72746;72747;6860;245;7
72747;72748;7104;222;6
72748;72749;5712;168;4
72749;72750;2700;100;4
72750;72751;1036;37;1
72751;72752;6665;215;5
72752;72753;825;25;1
72753;72754;4884;148;4
72754;72755;6272;196;7
72755;72756;700;25;1
72756;72757;2146;74;2
72757;72758;6916;266;7
72758;72759;750;30;1
72759;72760;868;28;1
72760;72761;2496;78;2
72761;72762;2880;96;3
72762;72763;5400;200;5
72763;72764;2340;90;3
72764;72765;3648;114;3
72765;72766;850;34;1
72766;72767;1792;56;2
72767;72768;5880;210;7
72768;72769;1147;37;1
72769;72770;806;31;1
72770;72771;5220;174;6
72771;72772;7462;287;7
72772;72773;3627;117;3
72773;72774;2464;88;2
72774;72775;6475;259;7
72775;72776;3920;140;5
72776;72777;4928;176;4
72777;72778;1850;74;2
72778;72779;5544;198;6
72779;72780;3712;128;4
72780;72781;5330;205;5
72781;72782;4760;170;5
72782;72783;676;26;1
72783;72784;5580;180;6
72784;72785;1110;37;1
72785;72786;899;31;1
72786;72787;1458;54;2
72787;72788;5130;190;5
72788;72789;4050;150;6
72789;72790;2312;68;2
72790;72791;3456;108;4
72791;72792;1920;64;2
72792;72793;3360;112;4
72793;72794;4250;170;5
72794;72795;1147;37;1
72795;72796;6936;204;6
72796;72797;4620;165;5
72797;72798;6450;215;5
72798;72799;2376;88;2
72799;72800;1276;44;1
72800;72801;3936;123;3
72801;72802;783;29;1
72802;72803;5400;180;5
72803;72804;8323;287;7
72804;72805;4550;175;5
72805;72806;4056;156;6
72806;72807;7700;308;7
72807;72808;1036;37;1
72808;72809;4340;140;5
72809;72810;1088;34;1
72810;72811;1624;56;2
72811;72812;2088;72;2
72812;72813;2800;112;4
72813;72814;986;34;1
72814;72815;3828;132;3
72815;72816;5887;203;7
72816;72817;1960;70;2
72817;72818;4350;150;6
72818;72819;6630;195;5
72819;72820;3960;132;4
72820;72821;2184;84;3
72821;72822;4480;140;4
72822;72823;4810;185;5
72823;72824;4125;125;5
72824;72825;4374;162;6
72825;72826;9009;273;7
72826;72827;9331;301;7
72827;72828;4125;125;5
72828;72829;924;33;1
72829;72830;2184;84;3
72830;72831;4216;124;4
72831;72832;891;33;1
72832;72833;3480;120;4
72833;72834;1144;44;1
72834;72835;2262;87;3
72835;72836;2160;80;2
72836;72837;5655;195;5
72837;72838;4752;176;4
72838;72839;5684;196;7
72839;72840;9933;301;7
72840;72841;8316;308;7
72841;72842;3354;129;3
72842;72843;2187;81;3
72843;72844;6293;217;7
72844;72845;3700;148;4
72845;72846;2592;81;3
72846;72847;2028;78;2
72847;72848;4480;140;4
72848;72849;7380;246;6
72849;72850;5568;192;6
72850;72851;1768;52;2
72851;72852;2916;108;3
72852;72853;9856;308;7
72853;72854;2400;96;3
72854;72855;1512;56;2
72855;72856;3960;132;3
72856;72857;2673;81;3
72857;72858;4992;156;4
72858;72859;7854;231;7
72859;72860;1326;39;1
72860;72861;3042;117;3
72861;72862;4200;150;5
72862;72863;7128;264;6
72863;72864;3744;144;4
72864;72865;1160;40;1
72865;72866;1782;66;2
72866;72867;3444;123;3
72867;72868;6188;182;7
72868;72869;840;28;1
72869;72870;4704;168;6
72870;72871;5984;176;4
72871;72872;3640;140;5
72872;72873;3528;126;3
72873;72874;3828;132;4
72874;72875;1152;36;1
72875;72876;4550;175;5
72876;72877;1250;50;2
72877;72878;5400;216;6
72878;72879;5250;210;7
72879;72880;6460;190;5
72880;72881;5576;164;4
72881;72882;6642;246;6
72882;72883;725;25;1
72883;72884;6150;205;5
72884;72885;4620;140;5
72885;72886;7740;258;6
72886;72887;2460;82;2
72887;72888;2520;84;3
72888;72889;1054;34;1
72889;72890;1716;66;2
72890;72891;6660;222;6
72891;72892;3552;111;3
72892;72893;7308;252;7
72893;72894;5676;172;4
72894;72895;3770;130;5
72895;72896;8246;266;7
72896;72897;1716;66;2
72897;72898;5576;164;4
72898;72899;4920;164;4
72899;72900;6552;234;6
72900;72901;9331;301;7
72901;72902;3159;117;3
72902;72903;1056;32;1
72903;72904;3132;116;4
72904;72905;4340;140;4
72905;72906;2232;72;2
72906;72907;7140;210;6
72907;72908;3960;120;4
72908;72909;2496;78;2
72909;72910;5916;204;6
72910;72911;5280;160;4
72911;72912;7134;246;6
72912;72913;5950;238;7
72913;72914;8526;294;7
72914;72915;7280;280;7
72915;72916;1682;58;2
72916;72917;2880;96;3
72917;72918;4200;168;4
72918;72919;700;28;1
72919;72920;4480;140;4
72920;72921;2912;112;4
72921;72922;6076;196;7
72922;72923;4185;155;5
72923;72924;7595;245;7
72924;72925;3300;132;3
72925;72926;6665;215;5
72926;72927;8036;287;7
72927;72928;2184;84;2
72928;72929;3510;130;5
72929;72930;6216;222;6
72930;72931;7714;266;7
72931;72932;4930;145;5
72932;72933;8463;273;7
72933;72934;8085;245;7
72934;72935;4680;180;5
72935;72936;3024;108;3
72936;72937;3360;120;4
72937;72938;5740;205;5
72938;72939;2178;66;2
72939;72940;5046;174;6
72940;72941;6125;245;7
72941;72942;4350;174;6
72942;72943;2964;114;3
72943;72944;6930;210;6
72944;72945;1904;68;2
72945;72946;8036;287;7
72946;72947;1984;62;2
72947;72948;1568;56;2
72948;72949;2000;80;2
72949;72950;3000;120;3
72950;72951;3510;130;5
72951;72952;10472;308;7
72952;72953;7656;264;6
72953;72954;3960;120;4
72954;72955;837;31;1
72955;72956;4320;135;5
72956;72957;4212;156;6
72957;72958;4350;150;6
72958;72959;4480;140;5
72959;72960;3944;116;4
72960;72961;1134;42;1
72961;72962;6600;264;6
72962;72963;1768;52;2
72963;72964;4524;156;6
72964;72965;1674;62;2
72965;72966;5103;189;7
72966;72967;4256;152;4
72967;72968;884;26;1
72968;72969;2550;102;3
72969;72970;5440;170;5
72970;72971;1161;43;1
72971;72972;4320;160;5
72972;72973;4480;160;5
72973;72974;4056;156;4
72974;72975;3468;102;3
72975;72976;780;30;1
72976;72977;1800;72;2
72977;72978;2816;88;2
72978;72979;5700;228;6
72979;72980;6708;258;6
72980;72981;6188;182;7
72981;72982;5576;164;4
72982;72983;4250;125;5
72983;72984;1326;39;1
72984;72985;9240;308;7
72985;72986;1664;52;2
72986;72987;9856;308;7
72987;72988;6188;238;7
72988;72989;7056;252;7
72989;72990;2592;96;3
72990;72991;800;25;1
72991;72992;4216;136;4
72992;72993;3712;128;4
72993;72994;957;33;1
72994;72995;750;30;1
72995;72996;1428;42;1
72996;72997;1160;40;1
72997;72998;1240;40;1
72998;72999;1600;64;2
72999;73000;2480;80;2
73000;73001;3240;120;3
73001;73002;4368;168;4
73002;73003;6450;258;6
73003;73004;3645;135;5
73004;73005;1224;36;1
73005;73006;4216;124;4
73006;73007;3696;112;4
73007;73008;3132;108;4
73008;73009;3168;96;3
73009;73010;2262;78;3
73010;73011;4800;160;5
73011;73012;2511;93;3
73012;73013;3840;120;3
73013;73014;4256;152;4
73014;73015;8448;264;6
73015;73016;1092;39;1
73016;73017;2100;70;2
73017;73018;1020;34;1
73018;73019;6426;238;7
73019;73020;5670;210;7
73020;73021;2000;80;2
73021;73022;3042;117;3
73022;73023;1350;50;2
73023;73024;8288;259;7
73024;73025;5859;217;7
73025;73026;4836;186;6
73026;73027;8184;264;6
73027;73028;3248;116;4
73028;73029;5376;192;6
73029;73030;6138;186;6
73030;73031;7140;210;5
73031;73032;4000;160;4
73032;73033;2700;90;3
73033;73034;3168;96;3
73034;73035;5580;180;5
73035;73036;1984;62;2
73036;73037;1872;72;2
73037;73038;5440;160;4
73038;73039;7560;252;7
73039;73040;1320;40;1
73040;73041;1320;40;1
73041;73042;3744;117;3
73042;73043;3328;128;4
73043;73044;1566;54;2
73044;73045;9471;287;7
73045;73046;3069;99;3
73046;73047;6642;246;6
73047;73048;1924;74;2
73048;73049;4050;150;6
73049;73050;1404;52;2
73050;73051;4160;160;5
73051;73052;899;31;1
73052;73053;1155;35;1
73053;73054;4125;165;5
73054;73055;3500;125;5
73055;73056;4480;140;4
73056;73057;5880;196;7
73057;73058;7680;240;6
73058;73059;2697;93;3
73059;73060;4914;182;7
73060;73061;2262;78;3
73061;73062;2970;90;3
73062;73063;3380;130;5
73063;73064;5250;210;5
73064;73065;3663;111;3
73065;73066;3198;123;3
73066;73067;3000;100;4
73067;73068;5616;216;6
73068;73069;6160;220;5
73069;73070;2176;68;2
73070;73071;4059;123;3
73071;73072;1218;42;1
73072;73073;975;39;1
73073;73074;1300;50;2
73074;73075;676;26;1
73075;73076;2240;70;2
73076;73077;1300;50;2
73077;73078;4420;130;5
73078;73079;1184;37;1
73079;73080;4590;170;5
73080;73081;1904;68;2
73081;73082;1500;50;2
73082;73083;5394;174;6
73083;73084;5376;168;4
73084;73085;6450;258;6
73085;73086;2964;114;3
73086;73087;1400;56;2
73087;73088;3100;100;4
73088;73089;6552;252;6
73089;73090;1050;42;1
73090;73091;1100;44;1
73091;73092;3672;136;4
73092;73093;3840;120;4
73093;73094;4182;123;3
73094;73095;2236;86;2
73095;73096;8256;258;6
73096;73097;1161;43;1
73097;73098;7749;287;7
73098;73099;3600;120;3
73099;73100;5456;176;4
73100;73101;2170;70;2
73101;73102;5376;168;4
73102;73103;6902;238;7
73103;73104;3720;120;3
73104;73105;1386;42;1
73105;73106;986;29;1
73106;73107;4080;120;4
73107;73108;3240;120;3
73108;73109;2574;99;3
73109;73110;5032;148;4
73110;73111;3900;150;5
73111;73112;2652;78;3
73112;73113;5032;148;4
73113;73114;5610;170;5
73114;73115;1221;37;1
73115;73116;7920;240;6
73116;73117;990;30;1
73117;73118;3840;120;4
73118;73119;4200;140;5
73119;73120;2150;86;2
73120;73121;1023;33;1
73121;73122;5880;210;6
73122;73123;1650;66;2
73123;73124;1092;39;1
73124;73125;986;29;1
73125;73126;9548;308;7
73126;73127;7623;231;7
73127;73128;5400;180;6
73128;73129;2304;72;2
73129;73130;7140;210;5
73130;73131;2268;81;3
73131;73132;5304;204;6
73132;73133;2624;82;2
73133;73134;5125;205;5
73134;73135;800;32;1
73135;73136;1360;40;1
73136;73137;5544;168;6
73137;73138;3264;102;3
73138;73139;3915;135;5
73139;73140;4060;140;5
73140;73141;4640;160;5
73141;73142;6552;252;6
73142;73143;8712;264;6
73143;73144;1944;72;2
73144;73145;5544;168;6
73145;73146;5940;180;5
73146;73147;1782;54;2
73147;73148;2322;86;2
73148;73149;4352;128;4
73149;73150;4800;150;6
73150;73151;5304;156;6
73151;73152;5824;224;7
73152;73153;1376;43;1
73153;73154;8624;308;7
73154;73155;1254;38;1
73155;73156;2025;81;3
73156;73157;1080;40;1
73157;73158;4752;176;4
73158;73159;5580;180;5
73159;73160;2352;84;2
73160;73161;6290;185;5
73161;73162;4050;135;5
73162;73163;3330;111;3
73163;73164;2028;78;3
73164;73165;1950;78;3
73165;73166;7616;224;7
73166;73167;6000;240;6
73167;73168;5376;192;6
73168;73169;3663;111;3
73169;73170;6188;182;7
73170;73171;7140;238;7
73171;73172;7098;273;7
73172;73173;9331;301;7
73173;73174;2280;76;2
73174;73175;2666;86;2
73175;73176;7161;217;7
73176;73177;5580;180;6
73177;73178;1280;40;1
73178;73179;5346;162;6
73179;73180;2480;80;2
73180;73181;1740;58;2
73181;73182;8118;246;6
73182;73183;1980;60;2
73183;73184;6293;203;7
73184;73185;4160;130;5
73185;73186;7644;273;7
73186;73187;6438;222;6
73187;73188;8400;280;7
73188;73189;2352;84;2
73189;73190;5250;210;6
73190;73191;3828;132;4
73191;73192;1960;70;2
73192;73193;4050;150;5
73193;73194;7392;231;7
73194;73195;3420;114;3
73195;73196;6916;266;7
73196;73197;3960;132;4
73197;73198;3366;99;3
73198;73199;2378;82;2
73199;73200;3375;125;5
73200;73201;3000;120;3
73201;73202;2460;82;2
73202;73203;7525;301;7
73203;73204;1008;36;1
73204;73205;975;39;1
73205;73206;3875;125;5
73206;73207;3808;112;4
73207;73208;3648;114;3
73208;73209;1998;74;2
73209;73210;5346;162;6
73210;73211;7140;210;7
73211;73212;3456;128;4
73212;73213;4592;164;4
73213;73214;3663;111;3
73214;73215;2496;96;3
73215;73216;7254;234;6
73216;73217;4480;140;5
73217;73218;2604;84;3
73218;73219;9471;287;7
73219;73220;2730;105;3
73220;73221;6930;210;7
73221;73222;7998;258;6
73222;73223;3534;114;3
73223;73224;3168;99;3
73224;73225;1302;42;1
73225;73226;924;33;1
73226;73227;4256;152;4
73227;73228;6048;224;7
73228;73229;3600;144;4
73229;73230;891;27;1
73230;73231;6144;192;6
73231;73232;1904;56;2
73232;73233;8316;252;7
73233;73234;7134;246;6
73234;73235;3432;132;3
73235;73236;4872;174;6
73236;73237;4500;180;6
73237;73238;3100;100;4
73238;73239;8288;259;7
73239;73240;6426;238;7
73240;73241;6708;258;6
73241;73242;4928;176;4
73242;73243;3224;124;4
73243;73244;6240;240;6
73244;73245;928;29;1
73245;73246;5616;216;6
73246;73247;1856;58;2
73247;73248;8976;264;6
73248;73249;7752;228;6
73249;73250;6944;224;7
73250;73251;7128;216;6
73251;73252;2900;100;4
73252;73253;6804;252;7
73253;73254;8729;301;7
73254;73255;4185;135;5
73255;73256;1740;60;2
73256;73257;8568;252;7
73257;73258;5440;160;4
73258;73259;3132;108;4
73259;73260;9520;280;7
73260;73261;4185;135;5
73261;73262;4290;130;5
73262;73263;4704;168;4
73263;73264;6438;222;6
73264;73265;9114;294;7
73265;73266;1792;56;2
73266;73267;4080;120;3
73267;73268;1147;37;1
73268;73269;6324;186;6
73269;73270;950;38;1
73270;73271;9114;294;7
73271;73272;4950;150;6
73272;73273;6630;195;5
73273;73274;5700;228;6
73274;73275;5270;155;5
73275;73276;5544;168;6
73276;73277;1922;62;2
73277;73278;2240;70;2
73278;73279;1221;37;1
73279;73280;5481;203;7
73280;73281;962;37;1
73281;73282;5250;175;7
73282;73283;1566;54;2
73283;73284;1204;43;1
73284;73285;2580;86;2
73285;73286;6510;217;7
73286;73287;8526;294;7
73287;73288;2432;76;2
73288;73289;4650;150;5
73289;73290;3150;105;3
73290;73291;4250;125;5
73291;73292;1984;62;2
73292;73293;6510;210;5
73293;73294;918;27;1
73294;73295;3960;120;3
73295;73296;4125;165;5
73296;73297;6324;186;6
73297;73298;988;38;1
73298;73299;3696;132;3
73299;73300;6727;217;7
73300;73301;8256;258;6
73301;73302;1131;39;1
73302;73303;1972;58;2
73303;73304;780;30;1
73304;73305;7938;294;7
73305;73306;930;30;1
73306;73307;2106;78;2
73307;73308;9471;287;7
73308;73309;3536;104;4
73309;73310;9471;287;7
73310;73311;2688;84;3
73311;73312;6944;217;7
73312;73313;4752;144;4
73313;73314;4472;172;4
73314;73315;3960;120;4
73315;73316;4805;155;5
73316;73317;2904;88;2
73317;73318;8772;258;6
73318;73319;6240;240;6
73319;73320;5510;190;5
73320;73321;910;35;1
73321;73322;1300;52;2
73322;73323;4216;124;4
73323;73324;2475;75;3
73324;73325;3596;116;4
73325;73326;5481;189;7
73326;73327;1204;43;1
73327;73328;4650;150;5
73328;73329;1292;38;1
73329;73330;1612;52;2
73330;73331;6235;215;5
73331;73332;4455;165;5
73332;73333;3915;135;5
73333;73334;1280;40;1
73334;73335;5278;182;7
73335;73336;5412;164;4
73336;73337;3510;117;3
73337;73338;6612;228;6
73338;73339;4625;185;5
73339;73340;2600;100;4
73340;73341;3330;111;3
73341;73342;2262;87;3
73342;73343;2100;84;2
73343;73344;6076;217;7
73344;73345;5504;172;4
73345;73346;3596;124;4
73346;73347;3240;108;4
73347;73348;4785;145;5
73348;73349;2430;90;3
73349;73350;7998;258;6
73350;73351;4732;182;7
73351;73352;3920;140;4
73352;73353;2200;88;2
73353;73354;1008;36;1
73354;73355;9009;273;7
73355;73356;4500;150;5
73356;73357;3400;136;4
73357;73358;3828;132;4
73358;73359;2520;90;3
73359;73360;4290;165;5
73360;73361;972;36;1
73361;73362;1221;37;1
73362;73363;1836;68;2
73363;73364;3500;140;5
73364;73365;4224;128;4
73365;73366;6930;210;7
73366;73367;4224;132;4
73367;73368;700;25;1
73368;73369;6264;216;6
73369;73370;5040;168;4
73370;73371;1147;37;1
73371;73372;4900;196;7
73372;73373;4056;156;4
73373;73374;7616;238;7
73374;73375;9520;280;7
73375;73376;5278;182;7
73376;73377;2788;82;2
73377;73378;8330;245;7
73378;73379;4096;128;4
73379;73380;4756;164;4
73380;73381;5772;222;6
73381;73382;2976;93;3
73382;73383;6090;203;7
73383;73384;2976;93;3
73384;73385;1792;64;2
73385;73386;4995;185;5
73386;73387;6664;238;7
73387;73388;2100;84;2
73388;73389;2418;78;3
73389;73390;1856;58;2
73390;73391;1875;75;3
73391;73392;7175;287;7
73392;73393;3672;108;3
73393;73394;6534;198;6
73394;73395;3780;135;5
73395;73396;3132;116;4
73396;73397;4960;160;4
73397;73398;1450;50;2
73398;73399;1122;34;1
73399;73400;3330;111;3
73400;73401;4624;136;4
73401;73402;8428;301;7
73402;73403;5460;195;5
73403;73404;7105;245;7
73404;73405;9044;266;7
73405;73406;650;26;1
73406;73407;3480;120;3
73407;73408;1860;62;2
73408;73409;5824;224;7
73409;73410;4000;160;4
73410;73411;5180;185;5
73411;73412;8772;258;6
73412;73413;1890;70;2
73413;73414;6090;203;7
73414;73415;1750;70;2
73415;73416;4480;140;5
73416;73417;4725;189;7
73417;73418;2232;72;2
73418;73419;5950;175;7
73419;73420;7644;294;7
73420;73421;6804;252;7
73421;73422;4386;129;3
73422;73423;4059;123;3
73423;73424;4495;145;5
73424;73425;6882;222;6
73425;73426;2400;96;3
73426;73427;3366;102;3
73427;73428;8514;258;6
73428;73429;5850;234;6
73429;73430;4375;175;7
73430;73431;8184;264;6
73431;73432;5670;189;7
73432;73433;1850;74;2
73433;73434;4914;189;7
73434;73435;4608;144;4
73435;73436;8184;264;6
73436;73437;3672;108;4
73437;73438;3968;124;4
73438;73439;1904;56;2
73439;73440;2340;90;3
73440;73441;2856;84;3
73441;73442;7595;245;7
73442;73443;2400;75;3
73443;73444;6468;231;7
73444;73445;3000;100;4
73445;73446;1984;62;2
73446;73447;1904;68;2
73447;73448;8568;252;7
73448;73449;1344;42;1
73449;73450;4588;148;4
73450;73451;8568;252;6
73451;73452;2970;99;3
73452;73453;6534;198;6
73453;73454;702;26;1
73454;73455;3741;129;3
73455;73456;868;31;1
73456;73457;3240;108;4
73457;73458;2592;81;3
73458;73459;3132;108;4
73459;73460;6006;182;7
73460;73461;891;33;1
73461;73462;812;28;1
73462;73463;4092;124;4
73463;73464;850;34;1
73464;73465;1092;39;1
73465;73466;676;26;1
73466;73467;6188;238;7
73467;73468;4428;164;4
73468;73469;7722;234;6
73469;73470;1350;54;2
73470;73471;8568;252;7
73471;73472;960;30;1
73472;73473;5440;170;5
73473;73474;3159;117;3
73474;73475;3100;100;4
73475;73476;1350;54;2
73476;73477;756;28;1
73477;73478;2688;84;3
73478;73479;3366;102;3
73479;73480;3120;104;4
73480;73481;2976;93;3
73481;73482;2030;70;2
73482;73483;3276;126;3
73483;73484;4144;148;4
73484;73485;8064;252;7
73485;73486;4059;123;3
73486;73487;4320;135;5
73487;73488;6665;215;5
73488;73489;1050;42;1
73489;73490;8976;264;6
73490;73491;1428;42;1
73491;73492;3625;145;5
73492;73493;702;26;1
73493;73494;7812;252;7
73494;73495;4930;145;5
73495;73496;8036;287;7
73496;73497;5940;220;5
73497;73498;4588;148;4
73498;73499;2040;68;2
73499;73500;1664;52;2
73500;73501;4356;132;4
73501;73502;5125;205;5
73502;73503;3360;120;3
73503;73504;2516;74;2
73504;73505;3696;132;3
73505;73506;1500;60;2
73506;73507;6882;222;6
73507;73508;3920;140;4
73508;73509;930;30;1
73509;73510;8316;308;7
73510;73511;3240;108;4
73511;73512;5270;155;5
73512;73513;2100;84;2
73513;73514;1736;62;2
73514;73515;3625;145;5
73515;73516;8729;301;7
73516;73517;3132;108;3
73517;73518;5676;172;4
73518;73519;1190;35;1
73519;73520;957;29;1
73520;73521;2442;74;2
73521;73522;1050;42;1
73522;73523;6840;228;6
73523;73524;5676;172;4
73524;73525;6930;210;7
73525;73526;4524;156;6
73526;73527;5670;210;7
73527;73528;5320;190;5
73528;73529;4624;136;4
73529;73530;5950;175;7
73530;73531;6460;190;5
73531;73532;1088;34;1
73532;73533;5940;198;6
73533;73534;891;27;1
73534;73535;3375;125;5
73535;73536;5100;150;5
73536;73537;2871;87;3
73537;73538;4352;136;4
73538;73539;5016;152;4
73539;73540;5460;210;5
73540;73541;3510;135;5
73541;73542;4872;174;6
73542;73543;3456;128;4
73543;73544;2244;68;2
73544;73545;4472;172;4
73545;73546;3483;129;3
73546;73547;2250;90;3
73547;73548;7644;294;7
73548;73549;3500;140;4
73549;73550;5346;198;6
73550;73551;3200;128;4
73551;73552;6480;216;6
73552;73553;8547;259;7
73553;73554;7344;216;6
73554;73555;3536;136;4
73555;73556;6160;220;5
73556;73557;3100;124;4
73557;73558;4224;132;4
73558;73559;5994;222;6
73559;73560;1360;40;1
73560;73561;1848;66;2
73561;73562;2170;70;2
73562;73563;2856;84;2
73563;73564;2856;102;3
73564;73565;5250;210;6
73565;73566;3875;155;5
73566;73567;990;33;1
73567;73568;1352;52;2
73568;73569;4524;156;6
73569;73570;900;36;1
73570;73571;3584;128;4
73571;73572;1155;35;1
73572;73573;4160;130;5
73573;73574;6324;204;6
73574;73575;750;25;1
73575;73576;7326;222;6
73576;73577;2376;72;2
73577;73578;2883;93;3
73578;73579;4224;132;3
73579;73580;4200;150;5
73580;73581;6600;200;5
73581;73582;5824;182;7
73582;73583;4472;172;4
73583;73584;1980;66;2
73584;73585;4386;129;3
73585;73586;4588;148;4
73586;73587;1190;35;1
73587;73588;1240;40;1
73588;73589;5550;222;6
73589;73590;8127;301;7
73590;73591;4650;186;6
73591;73592;4650;186;6
73592;73593;5945;205;5
73593;73594;1944;72;2
73594;73595;5440;170;5
73595;73596;5115;165;5
73596;73597;5220;180;6
73597;73598;3770;145;5
73598;73599;1170;39;1
73599;73600;2268;84;2
73600;73601;5304;156;6
73601;73602;2610;90;3
73602;73603;1419;43;1
73603;73604;986;34;1
73604;73605;3402;126;3
73605;73606;2100;70;2
73606;73607;3663;111;3
73607;73608;3000;100;4
73608;73609;3432;132;3
73609;73610;3069;99;3
73610;73611;3600;120;3
73611;73612;4480;140;5
73612;73613;1300;50;2
73613;73614;5832;216;6
73614;73615;4872;168;4
73615;73616;4144;148;4
73616;73617;4080;120;3
73617;73618;1680;60;2
73618;73619;4176;144;4
73619;73620;1508;52;2
73620;73621;8184;264;6
73621;73622;4950;165;5
73622;73623;2580;86;2
73623;73624;5220;174;6
73624;73625;7700;308;7
73625;73626;5859;217;7
73626;73627;1000;40;1
73627;73628;9471;287;7
73628;73629;945;35;1
73629;73630;1092;42;1
73630;73631;1782;66;2
73631;73632;3750;125;5
73632;73633;2436;84;3
73633;73634;3570;105;3
73634;73635;7098;273;7
73635;73636;3828;132;4
